image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
IMG_20260512_223448~2.jpg,1,8,0,8,1,1.645,63.629,0.135
mA706.png,1,8,0,8,1,1.645,63.629,0.247
robby_ball_line0372.png,1,8,1,7,0,1.645,63.629,0.183
len_goalie0205.png,1,8,1,7,0,1.645,63.629,0.179
eliza_ball_line_20107.png,1,8,1,7,0,1.644,63.629,0.145
oisin_ball_robot0906.png,0,8,0,8,0,1.644,63.630,0.194
IMG_20260512_222518~3.jpg,1,8,1,7,0,1.644,63.629,0.158
robby_ball_far0270.png,1,8,1,7,0,1.645,63.630,0.211
max_ball_kickoff0083.png,1,4,1,3,0,1.646,63.629,0.070
len_goalie0409.png,1,8,1,7,0,1.645,63.630,0.230
max_ball_bottom0081.png,1,8,1,7,0,1.643,63.629,0.106
eliza_ball_line_20127.png,1,8,1,7,0,1.644,63.630,0.087
IMG_20260512_222047~3.jpg,2,8,1,7,1,1.646,63.629,0.115
alfie_lm_ball_line0291.png,1,8,1,7,0,1.645,63.629,0.144
eliza_ball_01070247.png,1,8,1,7,0,1.645,63.629,0.130
robby_rc16_ball0052.png,1,8,1,7,0,1.643,63.629,0.129
pip_ball_bottom0217.png,1,8,1,7,0,1.644,63.629,0.117
pip_ball_bottom_robots0046.png,1,8,1,7,0,1.645,63.630,0.126
IMG_20260512_222547~3.jpg,1,8,1,7,0,1.645,63.629,0.150
IMG_20260512_223346~2.jpg,1,8,0,8,1,1.645,63.629,0.135
IMG_20260512_222916~2.jpg,2,8,2,6,0,1.644,63.630,0.194
IMG_20260512_222418.jpg,1,8,1,7,0,1.645,63.630,0.162
robby_rc16_ball20352.png,2,8,1,7,1,1.645,63.629,0.149
IMG_20260512_222046.jpg,1,8,0,8,1,1.645,63.629,0.114
max_ball_moving0260.png,1,8,1,7,0,1.645,63.629,0.329
pip_ball_moving0029.png,1,8,1,7,0,1.645,63.629,0.165
IMG_20260512_222139~2.jpg,1,8,1,7,0,1.646,63.629,0.136
pip_ball_moving0073.png,1,8,1,7,0,1.645,63.629,0.140
pip_ball_moving0027.png,1,8,1,7,0,1.645,63.629,0.123
oisin_ball_robot0786.png,2,8,2,6,0,1.644,63.629,0.331
alfie_lm_ball_line0513.png,1,8,1,7,0,1.645,63.629,0.125
IMG_20260512_223437.jpg,1,8,1,7,0,1.645,63.630,0.165
eliza_ball_01070590.png,1,8,1,7,0,1.645,63.629,0.152
pip_ball_bottom0283.png,2,8,1,7,1,1.645,63.630,0.150
IMG_20260512_222521.jpg,1,8,1,7,0,1.644,63.629,0.136
IMG_20260512_222937.jpg,1,8,1,7,0,1.644,63.629,0.164
