image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
IMG_20260512_222436.jpg,2,8,1,7,1,1.634,12.111,0.209
ivy_ball_moving0303.png,1,8,1,7,0,1.633,12.112,0.323
max_ball_kickoff0010.png,1,8,1,7,0,1.634,12.111,0.157
eliza_ball_line_10075.png,1,8,1,7,0,1.635,12.111,0.188
bs152.png,1,8,1,7,0,1.633,12.111,0.307
IMG_20260512_222914.jpg,1,8,1,7,0,1.634,12.112,0.248
robby_rc16_ball20183.png,1,8,1,7,0,1.634,12.111,0.297
pip_ball_bottom_robots0001.png,1,8,1,7,0,1.634,12.111,0.276
IMG_20260512_223341~3.jpg,1,8,1,7,0,1.634,12.111,0.252
robby_ball_far0188.png,1,8,1,7,0,1.634,12.111,0.398
robby_ball_far0203.png,1,8,0,8,1,1.634,12.111,0.324
eliza_ball_line_20133.png,1,8,0,8,1,1.634,12.111,0.227
IMG_20260512_222443~2.jpg,1,8,1,7,0,1.633,12.111,0.244
IMG_20260512_223346.jpg,1,8,1,7,0,1.634,12.111,0.267
pip_natLight_ball_30506.png,1,8,1,7,0,1.636,12.111,0.337
IMG_20260512_222048~3.jpg,2,8,1,7,1,1.634,12.111,0.360
pip_ball_bottom0211.png,1,8,0,8,1,1.634,12.111,0.242
IMG_20260512_223416~2.jpg,1,8,1,7,0,1.634,12.112,0.207
IMG_20260512_222453.jpg,1,8,1,7,0,1.633,12.111,0.276
max_ball_kickoff0063.png,1,8,1,7,0,1.634,12.111,0.251
eobr1038.png,0,8,0,8,0,1.634,12.111,0.637
IMG_20260512_223313.jpg,1,8,1,7,0,1.635,12.111,0.285
len_goalie0439.png,1,8,1,7,0,1.634,12.111,0.396
IMG_20260512_222622.jpg,1,8,1,7,0,1.635,12.111,0.221
IMG_20260512_223325~3.jpg,1,8,1,7,0,1.633,12.112,0.315
alfie_lm_ball_line0385.png,1,8,1,7,0,1.634,12.111,0.369
IMG_20260512_223455.jpg,1,8,1,7,0,1.635,12.112,0.170
bs3-125.png,1,8,1,7,0,1.634,12.111,0.335
eliza_ball_line_50111.png,2,8,2,6,0,1.634,12.112,0.314
bs4-0.png,0,8,0,8,0,1.633,12.111,0.310
IMG_20260512_222916.jpg,2,8,2,6,0,1.634,12.111,0.223
pip_natLight_ball_30416.png,1,8,1,7,0,1.634,12.111,0.470
pip_ball_bottom0305.png,1,8,0,8,1,1.634,12.111,0.233
IMG_20260512_223327~2.jpg,1,8,1,7,0,1.634,12.111,0.321
robby_ball_far0402.png,1,8,1,7,0,1.633,12.112,0.498
pip_fp_ball0360.png,0,8,0,8,0,1.635,12.112,0.292
IMG_20260512_222601~3.jpg,2,8,2,6,0,1.635,12.112,0.240
IMG_20260512_222543~3.jpg,1,8,1,7,0,1.633,12.111,0.228
IMG_20260512_222544.jpg,1,8,1,7,0,1.635,12.111,0.234
eliza_ball_line_10163.png,1,8,1,7,0,1.634,12.111,0.262
IMG_20260512_222419.jpg,1,8,1,7,0,1.633,12.111,0.305
oisin_ball_robot0531.png,1,8,1,7,0,1.634,12.112,0.378
mA1088.png,0,8,0,8,0,1.635,12.111,0.382
eliza_ball_line_30096.png,2,8,2,6,0,1.634,12.111,0.465
eliza_ball_line_10084.png,1,8,1,7,0,1.633,12.112,0.195
pip_ball_bottom_robots0084.png,1,8,1,7,0,1.634,12.111,0.326
eliza_ball_01070208.png,1,8,1,7,0,1.633,12.111,0.320
pip_ball_size0571.png,1,8,0,8,1,1.634,12.111,0.320
IMG_20260512_223005~2.jpg,1,8,1,7,0,1.635,12.111,0.295
robby_rc16_ball20244.png,1,8,1,7,0,1.633,12.111,0.265
max_ball_moving0492.png,1,8,1,7,0,1.634,12.112,0.629
robby_rc16_ball20375.png,1,8,1,7,0,1.633,12.111,0.379
bs3-134.png,1,8,1,7,0,1.633,12.111,0.331
IMG_20260512_223005~3.jpg,1,8,1,7,0,1.634,12.111,0.286
robby_rc16_ball20431.png,1,8,1,7,0,1.633,12.111,0.351
