image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
eliza_ball_line_50111.png,2,8,2,6,0,12.411,8.240,0.766
bs4-0.png,0,8,0,8,0,10.078,7.108,0.760
IMG_20260512_222916.jpg,2,8,2,6,0,5.831,7.086,0.857
pip_natLight_ball_30416.png,1,8,1,7,0,10.754,7.282,0.770
pip_ball_bottom0305.png,1,8,1,7,0,13.272,8.187,0.878
IMG_20260512_223327~2.jpg,1,8,1,7,0,5.804,7.518,0.939
robby_ball_far0402.png,1,8,1,7,0,11.142,7.741,0.789
pip_fp_ball0360.png,0,8,0,8,0,11.441,8.831,0.786
IMG_20260512_222601~3.jpg,2,8,2,6,0,5.790,9.256,0.795
IMG_20260512_222543~3.jpg,1,8,1,7,0,6.098,9.084,0.782
IMG_20260512_222544.jpg,1,8,1,7,0,6.597,9.568,0.794
eliza_ball_line_10163.png,1,8,1,7,0,15.932,9.908,1.138
IMG_20260512_222419.jpg,1,8,1,7,0,8.321,10.293,1.533
oisin_ball_robot0531.png,1,8,1,7,0,14.641,9.057,0.782
mA1088.png,0,8,0,8,0,10.075,9.380,0.783
eliza_ball_line_30096.png,2,8,2,6,0,13.631,8.916,1.216
eliza_ball_line_10084.png,1,8,1,7,0,13.671,8.849,0.787
pip_ball_bottom_robots0084.png,1,8,1,7,0,15.106,8.799,1.061
eliza_ball_01070208.png,1,8,1,7,0,14.746,9.114,0.766
pip_ball_size0571.png,1,8,0,8,1,12.654,8.644,0.761
IMG_20260512_223005~2.jpg,1,8,1,7,0,5.588,8.697,0.779
robby_rc16_ball20244.png,1,8,1,7,0,10.851,8.833,1.112
max_ball_moving0492.png,1,8,1,7,0,12.775,8.135,0.772
robby_rc16_ball20375.png,1,8,1,7,0,11.622,8.942,0.886
bs3-134.png,1,8,1,7,0,9.766,9.013,0.910
IMG_20260512_223005~3.jpg,1,8,1,7,0,5.347,7.426,0.755
robby_rc16_ball20431.png,1,8,1,7,0,11.286,7.844,0.794
max_ball_moving0430.png,0,8,0,8,0,12.049,9.063,0.976
eliza_ball_line_30126.png,2,8,2,6,0,13.583,9.817,1.186
max_ball_moving0371.png,1,8,1,7,0,12.276,9.573,0.789
IMG_20260512_223044.jpg,1,8,0,8,1,5.591,9.826,0.790
alfie_lm_ball_line0146.png,1,8,1,7,0,11.530,8.936,0.862
pip_natLight_moving_t0301.png,0,8,0,8,0,10.650,8.953,1.042
max_ball_moving0018.png,1,8,1,7,0,12.239,9.210,0.794
max_ball_feet0228.png,1,7,1,6,0,15.211,8.825,0.999
oisin_ball_robot0221.png,1,8,1,7,0,12.080,8.942,0.778
max_ball_moving0300.png,0,8,0,8,0,12.170,8.772,0.820
IMG_20260512_222938~3.jpg,1,8,1,7,0,5.586,8.894,0.876
bs4-369.png,1,8,1,7,0,10.055,8.888,0.896
IMG_20260512_222054~2.jpg,1,8,1,7,0,5.673,8.979,0.785
eobr804.png,2,8,2,6,0,10.179,8.881,0.943
IMG_20260512_222045~3.jpg,1,8,1,7,0,5.161,8.864,0.762
oisin_ball_robot0951.png,0,8,0,8,0,11.276,8.903,0.829
pip_ball_moving0145.png,1,8,1,7,0,15.015,8.772,1.205
IMG_20260512_223330~3.jpg,1,8,1,7,0,5.270,8.785,0.774
IMG_20260512_222950~4.jpg,1,8,1,7,0,5.269,9.025,1.179
IMG_20260512_223432~3.jpg,1,8,1,7,0,8.059,9.539,0.984
eliza_ball_line_20177.png,1,8,1,7,0,15.997,8.774,0.771
eliza_ball_line_30143.png,2,8,2,6,0,13.245,8.822,0.767
IMG_20260512_222426~3.jpg,1,8,1,7,0,5.196,8.807,0.761
eobr219.png,1,8,1,7,0,9.998,8.831,0.770
alfie_lm_ball_line0149.png,1,8,1,7,0,10.639,8.814,0.732
IMG_20260512_223024.jpg,1,8,1,7,0,5.445,9.181,0.914
IMG_20260512_222910~2.jpg,1,8,1,7,0,5.174,9.466,0.774
mA1182.png,1,8,1,7,0,10.852,8.842,0.774
len_goalie0387.png,1,8,1,7,0,15.189,8.966,0.774
max_ball_moving0498.png,1,8,1,7,0,12.395,8.563,0.780
pip_natLight_moving_b0211.png,0,8,0,8,0,11.120,9.264,0.794
max_ball_moving0274.png,0,8,0,8,0,12.440,10.173,1.388
eliza_ball_01070592.png,1,8,1,7,0,19.765,14.138,1.214
eliza_ball_line_20015.png,1,8,1,7,0,22.047,10.689,1.224
oisin_ball_robot0976.png,0,8,0,8,0,15.574,10.226,1.248
bs1-67.png,0,8,0,8,0,14.392,10.016,1.145
eliza_ball_line_30177.png,2,8,2,6,0,19.108,9.929,1.142
mA495.png,1,8,1,7,0,14.187,10.106,1.139
IMG_20260512_222620~2.jpg,1,8,1,7,0,7.674,9.863,1.131
pip_ball_size0001.png,1,8,1,7,0,16.752,10.011,1.135
max_ball_moving0158.png,1,8,1,7,0,16.926,9.816,1.141
IMG_20260512_222420.jpg,1,8,1,7,0,7.836,9.857,1.127
IMG_20260512_223344~3.jpg,1,8,1,7,0,7.811,9.975,1.153
pip_fp_ball0515.png,1,8,1,7,0,16.936,9.930,1.135
max_ball_moving0384.png,1,8,1,7,0,16.622,9.870,1.155
oisin_ball_robot0021.png,3,8,3,5,0,18.718,9.845,1.129
bs459.png,1,8,1,7,0,13.702,9.799,1.128
IMG_20260512_223326~2.jpg,1,8,1,7,0,7.815,10.534,1.171
IMG_20260512_222120~3.jpg,1,8,1,7,0,7.846,10.866,1.149
IMG_20260512_222047.jpg,2,8,2,6,0,7.629,9.777,1.128
IMG_20260512_222454.jpg,1,8,1,7,0,7.481,9.832,1.127
robby_rc16_ball0110.png,1,4,1,3,0,14.460,9.900,0.857
eliza_ball_01070552.png,1,8,1,7,0,19.768,9.934,1.117
pip_natLight_ball_10151.png,0,8,0,8,0,15.746,10.080,1.124
eobr174.png,1,8,1,7,0,14.518,10.078,1.134
max_ball_feet0278.png,1,8,1,7,0,19.729,10.012,1.101
robby_ball_far0137.png,1,8,1,7,0,15.615,10.177,1.130
pip_ball_bottom0479.png,1,8,1,7,0,19.894,9.948,1.136
IMG_20260512_222952~2.jpg,1,8,1,7,0,7.726,9.876,1.116
eliza_ball_line_20141.png,1,8,1,7,0,19.830,9.943,1.125
IMG_20260512_223310~2.jpg,1,8,1,7,0,7.793,9.899,1.112
bs2-3.png,0,8,0,8,0,13.742,10.041,1.124
IMG_20260512_223424~3.jpg,2,8,2,6,0,7.724,9.877,1.121
mA1263.png,1,8,1,7,0,14.028,9.914,1.125
max_ball_bottom0052.png,1,8,1,7,0,14.635,10.136,1.116
pip_natLight_ball_10111.png,1,8,1,7,0,15.473,9.951,1.132
IMG_20260512_222444~3.jpg,2,8,2,6,0,7.632,9.904,1.119
IMG_20260512_222051~2.jpg,2,8,2,6,0,7.655,9.897,1.118
alfie_lm_ball_line0305.png,1,8,1,7,0,15.085,9.969,1.113
IMG_20260512_222430.jpg,1,8,1,7,0,7.845,9.891,1.126
pip_natLight_moving_b0241.png,0,8,0,8,0,15.332,10.155,1.118
IMG_20260512_223452~2.jpg,1,8,1,7,0,7.671,9.870,1.110
eobr58.png,2,8,2,6,0,14.327,9.878,1.089
IMG_20260512_223329~2.jpg,1,8,1,7,0,7.694,8.740,0.755
oisin_ball_robot0691.png,1,8,1,7,0,10.965,6.981,0.732
eliza_ball_line_20119.png,1,8,1,7,0,12.507,8.010,0.758
robby_rc16_ball20641.png,1,8,1,7,0,9.959,7.191,0.715
mA779.png,1,8,1,7,0,9.732,6.943,0.719
IMG_20260512_223019.jpg,1,8,1,7,0,5.161,6.948,0.741
IMG_20260512_222501~4.jpg,1,8,1,7,0,5.259,7.111,0.735
robby_rc16_ball20133.png,0,8,0,8,0,10.571,7.042,0.728
pip_natLight_ball_10096.png,0,8,0,8,0,10.808,7.061,0.732
max_ball_feet0198.png,1,8,1,7,0,14.847,7.139,0.749
IMG_20260512_222043~2.jpg,1,8,1,7,0,5.449,7.598,0.751
IMG_20260512_223006.jpg,1,8,1,7,0,5.237,7.463,0.792
