image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
IMG_20260512_223313.jpg,1,8,1,7,0,1.646,74.972,0.308
len_goalie0439.png,1,8,1,7,0,1.645,74.972,0.164
IMG_20260512_222622.jpg,1,8,1,7,0,1.646,74.972,0.207
IMG_20260512_223325~3.jpg,1,8,1,7,0,1.646,74.972,0.285
alfie_lm_ball_line0385.png,1,8,1,7,0,1.645,74.972,0.128
IMG_20260512_223455.jpg,1,8,0,8,1,1.646,74.971,0.193
bs3-125.png,1,8,1,7,0,1.646,74.973,0.166
eliza_ball_line_50111.png,2,8,2,6,0,1.645,74.972,0.181
bs4-0.png,0,8,0,8,0,1.645,74.972,0.125
IMG_20260512_222916.jpg,2,8,2,6,0,1.646,74.972,0.227
pip_natLight_ball_30416.png,1,8,1,7,0,1.645,74.973,0.157
pip_ball_bottom0305.png,1,8,1,7,0,1.645,74.972,0.236
IMG_20260512_223327~2.jpg,1,8,1,7,0,1.645,74.972,0.205
robby_ball_far0402.png,1,8,1,7,0,1.645,74.971,0.199
pip_fp_ball0360.png,0,8,0,8,0,1.645,74.974,0.093
IMG_20260512_222601~3.jpg,2,8,2,6,0,1.646,74.972,0.273
IMG_20260512_222543~3.jpg,1,8,1,7,0,1.645,74.971,0.213
IMG_20260512_222544.jpg,1,8,0,8,1,1.646,74.972,0.149
eliza_ball_line_10163.png,1,8,1,7,0,1.646,74.973,0.127
IMG_20260512_222419.jpg,1,8,1,7,0,1.646,74.972,0.213
oisin_ball_robot0531.png,1,8,1,7,0,1.644,74.972,0.163
mA1088.png,0,8,0,8,0,1.646,74.972,0.141
eliza_ball_line_30096.png,2,8,2,6,0,1.647,74.973,0.150
eliza_ball_line_10084.png,1,8,1,7,0,1.645,74.973,0.174
pip_ball_bottom_robots0084.png,1,8,1,7,0,1.645,74.972,0.158
eliza_ball_01070208.png,1,8,0,8,1,1.645,74.972,0.130
pip_ball_size0571.png,1,8,0,8,1,1.646,74.972,0.172
IMG_20260512_223005~2.jpg,1,8,1,7,0,1.645,74.972,0.170
robby_rc16_ball20244.png,1,8,1,7,0,1.645,74.972,0.110
max_ball_moving0492.png,1,8,1,7,0,1.645,74.972,0.240
robby_rc16_ball20375.png,1,8,1,7,0,1.646,74.973,0.191
bs3-134.png,1,8,1,7,0,1.646,74.972,0.171
IMG_20260512_223005~3.jpg,1,8,1,7,0,1.645,74.971,0.186
robby_rc16_ball20431.png,1,8,1,7,0,1.647,74.972,0.127
max_ball_moving0430.png,0,8,0,8,0,1.646,74.973,0.234
eliza_ball_line_30126.png,2,8,2,6,0,1.645,74.972,0.147
max_ball_moving0371.png,1,8,1,7,0,1.646,74.972,0.267
IMG_20260512_223044.jpg,1,8,0,8,1,1.646,74.972,0.155
alfie_lm_ball_line0146.png,1,8,1,7,0,1.646,74.973,0.111
pip_natLight_moving_t0301.png,0,8,0,8,0,1.645,74.973,0.168
max_ball_moving0018.png,1,8,1,7,0,1.645,74.972,0.241
max_ball_feet0228.png,1,8,0,8,1,1.646,74.972,0.087
oisin_ball_robot0221.png,1,8,1,7,0,1.645,74.973,0.183
max_ball_moving0300.png,0,8,0,8,0,1.645,74.972,0.218
IMG_20260512_222938~3.jpg,1,8,0,8,1,1.645,74.972,0.111
bs4-369.png,1,8,1,7,0,1.645,74.972,0.165
IMG_20260512_222054~2.jpg,1,8,0,8,1,1.646,74.973,0.198
eobr804.png,2,8,1,7,1,1.646,74.972,0.188
IMG_20260512_222045~3.jpg,1,8,1,7,0,1.645,74.972,0.119
oisin_ball_robot0951.png,0,8,0,8,0,1.645,74.972,0.200
pip_ball_moving0145.png,1,8,1,7,0,1.646,74.973,0.118
IMG_20260512_223330~3.jpg,1,8,1,7,0,1.646,74.972,0.204
IMG_20260512_222950~4.jpg,1,8,0,8,1,1.645,74.971,0.190
IMG_20260512_223432~3.jpg,1,8,1,7,0,1.645,74.972,0.204
eliza_ball_line_20177.png,1,8,1,7,0,1.646,74.973,0.166
eliza_ball_line_30143.png,2,8,2,6,0,1.645,74.972,0.154
IMG_20260512_222426~3.jpg,1,8,0,8,1,1.645,74.972,0.148
eobr219.png,1,8,1,7,0,1.644,74.972,0.161
alfie_lm_ball_line0149.png,1,8,1,7,0,1.645,74.972,0.113
IMG_20260512_223024.jpg,1,8,0,8,1,1.646,74.972,0.144
IMG_20260512_222910~2.jpg,1,8,1,7,0,1.646,74.972,0.207
mA1182.png,1,8,1,7,0,1.645,74.972,0.167
len_goalie0387.png,1,8,1,7,0,1.645,74.973,0.169
max_ball_moving0498.png,1,8,1,7,0,1.646,74.972,0.244
pip_natLight_moving_b0211.png,0,8,0,8,0,1.646,74.972,0.119
max_ball_moving0274.png,0,8,0,8,0,1.645,74.972,0.234
eliza_ball_01070592.png,1,8,0,8,1,1.647,74.973,0.213
eliza_ball_line_20015.png,1,8,1,7,0,1.646,74.973,0.141
oisin_ball_robot0976.png,0,8,0,8,0,1.645,74.972,0.153
bs1-67.png,0,8,0,8,0,1.646,74.972,0.155
eliza_ball_line_30177.png,2,8,2,6,0,1.646,74.973,0.146
mA495.png,1,8,1,7,0,1.646,74.972,0.155
IMG_20260512_222620~2.jpg,1,8,1,7,0,1.645,74.972,0.253
pip_ball_size0001.png,1,8,1,7,0,1.645,74.972,0.200
max_ball_moving0158.png,1,8,1,7,0,1.645,74.973,0.287
IMG_20260512_222420.jpg,1,8,1,7,0,1.647,74.973,0.126
IMG_20260512_223344~3.jpg,1,8,1,7,0,1.646,74.972,0.243
pip_fp_ball0515.png,1,8,1,7,0,1.646,74.972,0.165
max_ball_moving0384.png,1,8,1,7,0,1.646,74.973,0.259
oisin_ball_robot0021.png,3,8,3,5,0,1.646,74.973,0.183
bs459.png,1,8,1,7,0,1.644,74.972,0.168
IMG_20260512_223326~2.jpg,1,8,1,7,0,1.646,74.972,0.208
IMG_20260512_222120~3.jpg,1,8,1,7,0,1.644,74.973,0.205
IMG_20260512_222047.jpg,2,8,1,7,1,1.644,74.972,0.142
IMG_20260512_222454.jpg,1,8,1,7,0,1.645,74.972,0.144
robby_rc16_ball0110.png,1,8,1,7,0,1.645,74.972,0.113
eliza_ball_01070552.png,1,8,1,7,0,1.646,74.974,0.105
pip_natLight_ball_10151.png,0,8,0,8,0,1.646,74.972,0.141
eobr174.png,1,8,1,7,0,1.646,74.972,0.166
max_ball_feet0278.png,1,8,1,7,0,1.645,74.972,0.099
robby_ball_far0137.png,1,8,1,7,0,1.646,74.973,0.204
pip_ball_bottom0479.png,1,8,0,8,1,1.645,74.972,0.200
IMG_20260512_222952~2.jpg,1,8,1,7,0,1.646,74.971,0.158
eliza_ball_line_20141.png,1,8,1,7,0,1.645,74.972,0.129
IMG_20260512_223310~2.jpg,1,8,1,7,0,1.645,74.974,0.167
bs2-3.png,0,8,0,8,0,1.646,74.972,0.170
IMG_20260512_223424~3.jpg,2,8,2,6,0,1.646,74.971,0.176
mA1263.png,1,8,1,7,0,1.645,74.972,0.220
max_ball_bottom0052.png,1,8,1,7,0,1.646,74.973,0.145
pip_natLight_ball_10111.png,1,8,1,7,0,1.646,74.973,0.160
IMG_20260512_222444~3.jpg,2,8,2,6,0,1.646,74.972,0.183
IMG_20260512_222051~2.jpg,2,8,2,6,0,1.644,74.972,0.165
alfie_lm_ball_line0305.png,1,8,1,7,0,1.645,74.974,0.123
IMG_20260512_222430.jpg,1,8,0,8,1,1.646,74.972,0.154
pip_natLight_moving_b0241.png,0,8,0,8,0,1.645,74.972,0.146
IMG_20260512_223452~2.jpg,1,8,1,7,0,1.645,74.971,0.163
eobr58.png,2,8,2,6,0,1.645,74.973,0.152
IMG_20260512_223329~2.jpg,1,8,1,7,0,1.646,74.973,0.251
oisin_ball_robot0691.png,1,8,1,7,0,1.646,74.971,0.178
eliza_ball_line_20119.png,1,8,1,7,0,1.646,74.972,0.147
robby_rc16_ball20641.png,1,8,1,7,0,1.647,74.974,0.131
mA779.png,1,8,0,8,1,1.646,74.972,0.334
IMG_20260512_223019.jpg,1,8,1,7,0,1.644,74.971,0.283
IMG_20260512_222501~4.jpg,1,8,1,7,0,1.645,74.972,0.176
robby_rc16_ball20133.png,0,8,0,8,0,1.646,74.973,0.112
pip_natLight_ball_10096.png,0,8,0,8,0,1.646,74.972,0.137
max_ball_feet0198.png,1,8,0,8,1,1.645,74.971,0.122
IMG_20260512_222043~2.jpg,1,8,1,7,0,1.646,74.972,0.181
IMG_20260512_223006.jpg,1,8,1,7,0,1.645,74.974,0.216
IMG_20260512_222450~3.jpg,1,8,1,7,0,1.647,74.972,0.261
IMG_20260512_223433.jpg,0,8,0,8,0,1.646,74.972,0.123
oisin_ball_robot0836.png,1,8,1,7,0,1.645,74.971,0.186
mA819.png,1,8,1,7,0,1.646,74.973,0.255
pip_natLight_ball_30421.png,1,8,1,7,0,1.645,74.972,0.143
IMG_20260512_222039~2.jpg,1,8,1,7,0,1.646,74.972,0.161
alfie_lm_ball_line0519.png,1,8,1,7,0,1.646,74.972,0.107
eliza_ball_line_20153.png,1,8,1,7,0,1.645,74.973,0.131
IMG_20260512_223448~2.jpg,1,8,0,8,1,1.645,74.972,0.119
mA706.png,1,8,0,8,1,1.646,74.970,0.201
robby_ball_line0372.png,1,8,1,7,0,1.646,74.972,0.155
len_goalie0205.png,1,8,1,7,0,1.647,74.973,0.160
eliza_ball_line_20107.png,1,8,1,7,0,1.646,74.973,0.172
oisin_ball_robot0906.png,0,8,0,8,0,1.646,74.972,0.185
IMG_20260512_222518~3.jpg,1,8,1,7,0,1.644,74.972,0.174
robby_ball_far0270.png,1,8,0,8,1,1.645,74.973,0.174
max_ball_kickoff0083.png,1,7,1,6,0,1.645,74.972,0.093
len_goalie0409.png,1,8,1,7,0,1.645,74.972,0.189
max_ball_bottom0081.png,1,8,1,7,0,1.644,74.972,0.134
eliza_ball_line_20127.png,1,8,1,7,0,1.647,74.973,0.134
IMG_20260512_222047~3.jpg,2,8,1,7,1,1.646,74.972,0.177
alfie_lm_ball_line0291.png,1,8,1,7,0,1.645,74.972,0.185
eliza_ball_01070247.png,1,8,1,7,0,1.646,74.972,0.100
robby_rc16_ball0052.png,1,8,1,7,0,1.646,74.973,0.088
pip_ball_bottom0217.png,1,8,0,8,1,1.645,74.973,0.154
pip_ball_bottom_robots0046.png,1,8,1,7,0,1.646,74.972,0.139
IMG_20260512_222547~3.jpg,1,8,1,7,0,1.645,74.973,0.198
IMG_20260512_223346~2.jpg,1,8,0,8,1,1.646,74.973,0.255
IMG_20260512_222916~2.jpg,2,8,2,6,0,1.645,74.972,0.209
IMG_20260512_222418.jpg,1,8,1,7,0,1.645,74.972,0.173
robby_rc16_ball20352.png,2,8,1,7,1,1.646,74.972,0.120
IMG_20260512_222046.jpg,1,8,0,8,1,1.645,74.973,0.178
max_ball_moving0260.png,1,8,0,8,1,1.645,74.972,0.238
pip_ball_moving0029.png,1,8,1,7,0,1.646,74.972,0.140
IMG_20260512_222139~2.jpg,1,8,1,7,0,1.645,74.972,0.155
pip_ball_moving0073.png,1,8,1,7,0,1.646,74.973,0.166
pip_ball_moving0027.png,1,8,1,7,0,1.645,74.972,0.132
oisin_ball_robot0786.png,2,8,2,6,0,1.645,74.971,0.210
alfie_lm_ball_line0513.png,1,8,1,7,0,1.644,74.972,0.108
IMG_20260512_223437.jpg,1,8,1,7,0,1.646,74.974,0.138
eliza_ball_01070590.png,1,8,1,7,0,1.645,74.972,0.215
pip_ball_bottom0283.png,2,8,1,7,1,1.644,74.971,0.164
IMG_20260512_222521.jpg,1,8,1,7,0,1.645,74.972,0.141
IMG_20260512_222937.jpg,1,8,1,7,0,1.645,74.974,0.200
